timestamp,instrument_token,last_price,volume,sell_quantity,last_quantity,change,average_price , open,high,low,close,depth_buy_price_0 ,depth_buy_orders_0 ,depth_buy_quantity_0 ,depth_sell_price_0 ,depth_sell_orders_0 ,depth_sell_quantity_0 ,depth_buy_price_1 ,depth_buy_orders_1 ,depth_buy_quantity_1 ,depth_sell_price_1 ,depth_sell_orders_1 ,depth_sell_quantity_1 ,depth_buy_price_2 ,depth_buy_orders_2 ,depth_buy_quantity_2 ,depth_sell_price_2 ,depth_sell_orders_2 ,depth_sell_quantity_2 ,depth_buy_price_3 ,depth_buy_orders_3 ,depth_buy_quantity_3 ,depth_sell_price_3 ,depth_sell_orders_3 ,depth_sell_quantity_3 ,depth_buy_price_4 ,depth_buy_orders_4 ,depth_buy_quantity_4 ,depth_sell_price_4 ,depth_sell_orders_4 ,depth_sell_quantity_4 
2017-06-20 07:36:43.419293,356865,1097.15,543904,105210,1,0.1369050335,1096.07,1098.85,1100,1092,1095.65,1097,2,6,1097.15,2,12,1096.9,1,9,1097.2,2,31,1096.85,1,2,1097.6,1,50,1096.8,3,85,1098.1,1,2,1096.75,3,280,1098.15,1,14
2017-06-20 07:36:43.419320,5215745,253.75,541661,371447,23,-0.0787556606,253.82,254.45,255,253,253.95,253.75,1,5,253.8,3,601,253.65,1,1,253.85,7,460,253.6,4,663,253.9,11,1695,253.55,2,987,253.95,10,3127,253.5,10,4424,254,10,2372
2017-06-20 07:36:43.419347,136519172,253.8,53797,63181,25,-0.0393855849,253.84,254,254.95,253.1,253.9,253.6,7,1535,253.85,1,15,253.55,1,112,253.95,3,730,253.5,6,610,254,7,1205,253.45,2,105,254.05,1,144,253.4,9,1404,254.1,9,1514
2017-06-20 07:36:43.419373,128002564,1637.15,27471,29338,10,-1.000786116,1638.19,1653.7,1653.7,1634.5,1653.7,1637.2,1,1,1637.65,1,1,1636.75,1,91,1637.75,2,402,1636.7,1,15,1638,1,13,1636.6,1,108,1638.15,1,15,1636.2,1,8,1638.25,1,73
2017-06-20 07:36:43.419400,341249,1686,440649,116747,14,-0.4075846181,1685.84,1690,1690.8,1683.4,1692.9,1686,3,443,1686.1,1,4,1685.9,2,96,1686.15,2,99,1685.6,1,167,1686.2,1,35,1685.45,1,30,1686.5,1,400,1685.4,2,281,1686.75,1,60
2017-06-20 07:36:43.419427,1207553,377.35,1439045,252301,10,-0.8669381321,379.18,380.65,383.4,375.1,380.65,377.3,4,293,377.35,5,185,377.25,1,249,377.4,1,7,377.2,3,727,377.45,2,72,377.1,4,1532,377.5,10,1682,377.05,5,1971,377.55,2,277
2017-06-20 07:36:44.550541,128076804,1139.95,21985,23241,25,2.1735233486,1136.26,1123.05,1141,1121.05,1115.7,1138.85,1,25,1140,1,10,1138.8,1,5,1140.45,1,49,1138.7,1,52,1140.5,1,5,1138.65,1,49,1140.65,1,10,1138.6,1,5,1140.75,1,8
2017-06-20 07:36:44.550605,1850625,849.8,528298,128320,3,0.8664688427,849.37,845,851.9,843,842.5,849.5,5,85,849.8,1,2,849.45,2,14,849.85,1,50,849.4,1,118,849.9,2,55,849.35,3,95,850,3,74,849.3,2,193,850.15,1,500
2017-06-20 07:36:44.550638,1195009,166.9,4492601,870396,186,-0.6843201428,166.76,168,168.6,165.5,168.05,166.85,2,210,166.9,1,294,166.8,7,2262,166.95,12,3770,166.75,14,9927,167,22,6561,166.7,11,5548,167.05,12,4817,166.65,10,13881,167.1,18,6816
2017-06-20 07:36:44.550668,128209924,1149.9,13855,18387,10,-0.3250552594,1150.25,1158,1158,1147.05,1153.65,1149.25,2,100,1149.9,2,69,1149.2,2,50,1149.95,1,51,1149.15,1,6,1150,1,5,1149.1,2,163,1150.15,1,112,1148.95,1,24,1150.45,1,25
2017-06-20 07:36:44.550696,70401,657.8,1668461,377658,20,0.3661885871,659.55,660,663,653.5,655.4,657.8,2,46,657.9,2,4,657.75,1,1,657.95,2,256,657.65,2,101,658,4,477,657.6,1,40,658.1,1,4,657.55,3,107,658.15,1,67
2017-06-20 07:36:44.550723,325121,240,983485,397496,1235,0.9251471825,239.83,238,241.55,236.5,237.8,240.05,3,234,240.25,5,1005,240,7,1613,240.3,6,3281,239.95,4,2185,240.35,6,3408,239.9,3,2213,240.4,5,1615,239.85,5,2574,240.45,5,4402
2017-06-20 07:36:44.551524,128178180,1097,10318,24882,2,0.1460653643,1096.15,1095,1100,1092.5,1095.4,1097,1,5,1097.65,1,8,1096.8,1,16,1097.75,1,87,1096.6,1,13,1098,4,238,1096.45,1,17,1098.15,1,3,1096.4,2,30,1098.2,2,21
2017-06-20 07:36:44.551565,128135684,24857,286,370,3,-0.546340956,24948.7,25056,25091.75,24800,24993.55,24850.6,1,2,24893.1,2,4,24850.55,1,6,24895.1,1,16,24849.25,4,4,24901.5,2,7,24826.35,2,5,24906.65,1,4,24826.3,1,16,24906.7,1,2
2017-06-20 07:36:44.551595,136263940,849.9,18681,27484,2,0.9262557891,849.35,842,852,842,842.1,849.3,2,111,849.9,4,113,849.25,1,135,850,4,385,849,3,286,850.05,1,14,848.9,1,49,850.15,1,30,848.85,4,227,850.2,1,16
2017-06-20 07:36:44.551623,7458561,379.55,1081438,248619,100,0.7967069446,378.62,377.15,381.5,375.7,376.55,379.55,5,1010,379.6,1,68,379.5,1,153,379.65,1,50,379.35,1,20,379.75,3,700,379.3,1,68,379.8,2,489,379.25,2,287,379.85,2,923
2017-06-20 07:36:44.551650,315393,1139.7,817909,84012,2,2.0048330798,1135.45,1124.8,1141,1120.1,1117.3,1139.7,1,2,1140,4,92,1139.55,1,43,1140.45,1,43,1139.5,1,97,1140.5,2,76,1139.45,1,11,1140.75,1,107,1139.4,1,97,1140.8,3,238
2017-06-20 07:36:44.551676,348929,201.7,4681244,1020990,525,0.4232013941,201.14,201.95,202.9,199.4,200.85,201.7,3,2483,201.75,13,2559,201.65,2,437,201.8,16,7267,201.6,6,2691,201.85,7,1928,201.55,7,5208,201.9,13,9647,201.5,19,16893,201.95,19,27621
2017-06-20 07:36:44.551704,128046596,3802.4,6403,7594,6,-0.6181309706,3814.02,3830,3842.9,3799.2,3826.05,3799.1,1,1,3800.95,1,3,3799,1,10,3801,3,8,3798.6,1,1,3801.4,1,20,3798,1,1,3801.5,1,86,3797.4,1,1,3802,1,86
2017-06-20 07:36:44.551731,1510401,513.55,2276455,544972,28,-1.2688647506,517.89,520.2,521.7,512.25,520.15,513.5,4,237,513.55,3,146,513.45,3,22,513.6,3,2425,513.4,8,353,513.7,7,2149,513.35,5,1083,513.75,1,686,513.3,4,1832,513.8,6,3113
2017-06-20 07:36:44.551758,356865,1097,543919,105459,4,0.1232145302,1096.07,1098.85,1100,1092,1095.65,1096.85,1,2,1097,1,4,1096.8,1,1,1097.15,1,5,1096.75,2,21,1097.2,2,31,1096.6,1,6,1097.55,1,2,1096.55,1,10,1097.6,1,50
2017-06-20 07:36:44.551784,5215745,253.75,541675,371447,9,-0.0787556606,253.82,254.45,255,253,253.95,253.75,1,9,253.8,3,601,253.65,1,1,253.85,7,460,253.6,4,663,253.9,11,1695,253.55,2,987,253.95,10,3127,253.5,10,4424,254,10,2372
2017-06-20 07:36:44.551811,4267265,2816.1,173716,72127,1,-0.4119883299,2817.02,2810,2827.95,2806.5,2827.75,2816.05,2,5,2816.1,4,5,2816,1,2,2816.15,2,11,2815.2,1,8,2816.6,5,121,2815.15,1,3,2816.7,4,266,2815.05,2,64,2816.8,1,6
2017-06-20 07:36:44.551838,134349828,657.4,132013,50823,8,0.3281190385,658.9,660.25,662.95,654,655.25,657,1,115,657.4,1,120,656.8,1,148,657.45,2,140,656.75,1,25,657.5,2,233,656.7,1,36,657.6,1,219,656.65,2,268,657.65,1,151
2017-06-20 07:36:44.551865,345089,3799.1,137280,51174,24,-0.6888078527,3814.29,3829,3846.9,3799,3825.45,3799.1,5,6,3800.15,6,34,3799.05,2,40,3800.2,1,8,3799,3,8,3800.25,1,2,3798.85,1,10,3800.3,2,6,3798.8,1,1,3800.7,1,8
2017-06-20 07:36:44.551902,232961,28060,15639,8314,1,-1.3541827795,28251.36,28624.8,28728,28035.5,28445.2,28052.25,2,3,28060,4,21,28051.05,2,4,28065,2,12,28051,1,5,28069.9,2,4,28049.1,1,1,28069.95,1,5,28047.9,1,1,28071.05,1,18
2017-06-20 07:36:44.551928,128108804,239.7,88646,167786,1000,0.947567909,239.49,237.5,241.3,236.65,237.45,239.8,2,820,240.05,4,1147,239.75,3,780,240.1,1,410,239.7,2,348,240.15,1,400,239.65,5,960,240.2,3,404,239.6,4,904,240.25,3,347
2017-06-20 07:36:44.551953,136308228,366.8,68313,71397,345,-0.0681106116,367.9,368,370.4,365.6,367.05,366.5,2,214,366.7,1,50,366.45,4,325,366.75,3,400,366.4,1,60,366.85,1,119,366.35,3,613,366.9,3,225,366.3,5,444,366.95,2,614
2017-06-20 07:36:44.551979,2714625,367.4,855484,306201,10,-0.0272108844,368.02,368.75,370.85,366.1,367.5,367.15,5,117,367.4,6,1442,367.1,4,222,367.45,2,682,367.05,1,412,367.5,6,3674,367,3,444,367.55,1,1700,366.95,1,4,367.6,5,950
2017-06-20 07:36:44.552005,136247044,513.55,120369,86439,100,-1.2213887286,517.5,521,521.25,512.4,519.9,513.3,3,817,513.55,1,5,513.25,2,431,513.6,1,447,513.2,2,499,513.7,2,130,513.15,2,746,513.75,3,843,513.1,4,239,513.8,2,101
2017-06-20 07:36:44.552673,3861249,375.15,2975318,325243,1,0.3611556982,374.51,375.6,377.7,370.1,373.8,375.15,11,1529,375.2,1,33,375.1,3,370,375.25,2,718,375.05,5,2661,375.3,1,20,375,9,2145,375.35,2,230,374.95,3,1082,375.4,1,518
2017-06-20 07:36:45.391447,1207553,377.35,1439045,252403,10,-0.8669381321,379.18,380.65,383.4,375.1,380.65,377.3,4,293,377.35,6,287,377.25,1,249,377.4,1,7,377.2,3,727,377.45,2,72,377.1,4,1532,377.5,10,1682,377.05,5,1971,377.55,2,277
2017-06-20 07:36:45.391510,3861249,375.15,2975318,326243,1,0.3611556982,374.51,375.6,377.7,370.1,373.8,375.15,11,1529,375.2,1,33,375.1,3,370,375.25,2,718,375.05,5,2661,375.3,1,20,375,9,2145,375.35,2,230,374.95,3,1082,375.4,1,518
2017-06-20 07:36:45.391541,1195009,166.9,4492601,870396,186,-0.6843201428,166.76,168,168.6,165.5,168.05,166.85,2,210,166.9,1,294,166.8,8,2512,166.95,12,3770,166.75,14,9927,167,22,6561,166.7,11,5548,167.05,12,4817,166.65,10,13881,167.1,18,6816
2017-06-20 07:36:45.391571,128135684,24857,286,370,3,-0.546340956,24948.7,25056,25091.75,24800,24993.55,24852.6,1,2,24893.1,2,4,24852.55,1,6,24895.1,1,16,24852.25,2,2,24901.5,2,7,24826.35,2,5,24906.7,1,2,24826.3,1,16,24915,1,8
2017-06-20 07:36:45.391610,348929,201.7,4681244,1020990,525,0.4232013941,201.14,201.95,202.9,199.4,200.85,201.7,3,2483,201.75,13,2559,201.65,3,537,201.8,16,7267,201.6,6,2691,201.85,7,1928,201.55,7,5208,201.9,13,9647,201.5,19,16893,201.95,19,27621
2017-06-20 07:36:45.391636,128002564,1637.15,27471,30134,10,-1.000786116,1638.19,1653.7,1653.7,1634.5,1653.7,1637.2,1,1,1637.65,1,1,1636.75,1,91,1637.75,2,402,1636.7,1,15,1638,1,13,1636.6,1,108,1638.15,1,15,1636.2,1,8,1638.25,1,73
2017-06-20 07:36:45.391663,558337,24884.8,10794,7800,1,-0.6846567836,24926.11,25100,25100,24765,25056.35,24872.2,1,1,24884.8,1,1,24866.55,1,2,24884.9,1,1,24866.5,1,4,24885,1,13,24856.1,1,3,24899.85,1,2,24856.05,1,6,24899.9,1,6
2017-06-20 07:36:45.391689,134349828,657.4,132013,51023,8,0.3281190385,658.9,660.25,662.95,654,655.25,657,2,263,657.4,1,120,656.8,1,148,657.45,2,140,656.75,1,25,657.5,2,233,656.7,1,36,657.6,1,219,656.65,3,293,657.65,1,151
2017-06-20 07:36:45.391715,60417,1149,436780,116966,5,-0.4462158298,1149.48,1155.1,1156.85,1146.75,1154.15,1149,1,20,1149.1,4,13,1148.9,1,10,1149.15,4,7,1148.85,1,12,1149.6,2,6,1148.75,4,202,1149.65,3,270,1148.7,3,192,1149.7,1,50
2017-06-20 07:36:45.391741,232961,28060,15639,7963,1,-1.3541827795,28251.36,28624.8,28728,28035.5,28445.2,28052.25,2,3,28060,4,21,28051.05,2,4,28065,2,12,28051,1,5,28069.9,2,4,28049.1,1,1,28069.95,1,5,28047.9,1,1,28071.05,1,18
2017-06-20 07:36:46.455949,225537,2672.75,85487,47357,1,0.575739901,2666.91,2660.35,2678.2,2653.6,2657.45,2672.6,3,4,2672.65,1,1,2671.95,2,96,2672.7,2,3,2671.7,1,3,2672.8,4,53,2671.65,1,1,2672.9,4,74,2671.55,1,23,2672.95,1,1
2017-06-20 07:36:46.456009,3861249,375.15,2975318,326243,1,0.3611556982,374.51,375.6,377.7,370.1,373.8,375.15,11,1529,375.2,1,33,375.1,4,375,375.25,2,718,375.05,5,2661,375.3,1,20,375,9,2145,375.35,2,230,374.95,3,1082,375.4,1,518
2017-06-20 07:36:46.456042,1850625,849.8,528299,128319,1,0.8664688427,849.37,845,851.9,843,842.5,849.5,5,85,849.8,1,1,849.45,2,14,849.85,1,50,849.4,2,130,849.9,2,55,849.35,3,95,850,3,74,849.3,4,500,850.15,1,500
2017-06-20 07:36:46.456070,128104964,1648.05,4927,28793,2,0.451040746,1643.14,1640.65,1652.55,1632,1640.65,1648.75,1,1,1649.65,1,23,1648.7,1,24,1649.7,2,49,1648.5,1,38,1650.3,2,31,1648.45,2,10,1650.35,2,35,1648.15,1,22,1650.4,2,44
2017-06-20 07:36:46.456097,340481,1637.1,1422973,187382,942,-1.0337323177,1639.51,1651.15,1660,1633.55,1654.2,1637.2,1,1,1637.25,6,319,1637.1,1,63,1637.3,5,31,1637.05,1,142,1637.7,1,1,1637,1,100,1637.8,1,1,1636.8,1,319,1637.9,2,501
2017-06-20 07:36:46.456124,356865,1096.85,543953,105436,1,0.1095240268,1096.07,1098.85,1100,1092,1095.65,1096.75,3,54,1096.85,2,9,1096.45,3,198,1097.15,1,5,1096.4,1,56,1097.2,1,3,1096.25,2,310,1097.55,1,2,1096.2,2,66,1097.6,1,50
2017-06-20 07:36:46.456176,4267265,2816.1,173716,72127,1,-0.4119883299,2817.02,2810,2827.95,2806.5,2827.75,2816.05,2,5,2816.1,4,5,2816,1,2,2816.15,2,11,2815.2,1,8,2816.6,5,121,2815.15,2,4,2816.7,4,266,2815.05,1,63,2816.8,1,6
2017-06-20 07:36:47.389337,3861249,375.15,2975761,326382,7,0.3611556982,374.51,375.6,377.7,370.1,373.8,375.15,8,1136,375.25,2,718,375.1,4,375,375.3,1,20,375.05,5,2661,375.35,3,402,375,9,2145,375.4,1,518,374.95,3,1082,375.45,4,2952
2017-06-20 07:36:47.389406,136231684,377.3,64206,42337,3,-0.8930916732,379.18,380.65,383.55,375.3,380.7,377.15,3,373,377.35,1,3,377.1,2,1051,377.45,1,69,377.05,1,185,377.5,1,55,377,7,1315,377.55,1,140,376.9,6,438,377.6,2,103
2017-06-20 07:36:47.389439,136247044,513.55,120369,86329,100,-1.2213887286,517.5,521,521.25,512.4,519.9,513.3,3,817,513.6,1,447,513.25,2,431,513.7,2,80,513.2,1,45,513.75,3,663,513.15,2,746,513.8,2,101,513.1,3,155,513.85,2,718
2017-06-20 07:36:47.389468,1207553,377.3,1439196,252052,56,-0.8800735584,379.18,380.65,383.4,375.1,380.65,377.3,4,160,377.35,6,277,377.25,1,249,377.4,1,7,377.2,3,727,377.45,2,72,377.15,1,47,377.5,5,1541,377.1,4,1532,377.55,2,277
2017-06-20 07:36:47.389496,5633,1650.45,110981,63138,3,0.5391081871,1644.61,1644.8,1654,1630.3,1641.6,1650.45,3,55,1650.7,2,4,1650.3,6,83,1650.75,1,400,1650,1,50,1650.95,3,24,1649.7,1,20,1651,2,47,1649.55,1,18,1651.6,1,63
2017-06-20 07:36:47.389523,70401,657.8,1668461,377658,20,0.3661885871,659.55,660,663,653.5,655.4,657.85,2,145,657.9,2,4,657.8,1,1,657.95,2,256,657.75,1,1,658,4,477,657.65,2,21,658.1,1,4,657.6,1,40,658.15,1,67
2017-06-20 07:36:47.389550,128135684,24857,286,370,3,-0.546340956,24948.7,25056,25091.75,24800,24993.55,24848.4,2,8,24890.9,2,4,24848.35,4,4,24892.15,1,16,24826.35,2,5,24903.4,2,7,24826.3,1,16,24906.6,1,4,24821.5,1,8,24906.7,1,2
2017-06-20 07:36:47.389577,7458561,379.6,1081556,248393,68,0.8099853937,378.62,377.15,381.5,375.7,376.55,379.55,6,961,379.65,1,50,379.5,1,153,379.75,2,572,379.4,1,20,379.8,2,489,379.35,1,68,379.85,2,923,379.3,3,938,379.9,6,1628
2017-06-20 07:36:47.389604,315393,1139.7,817909,84022,2,2.0048330798,1135.45,1124.8,1141,1120.1,1117.3,1139.8,1,97,1140,4,92,1139.7,2,99,1140.45,1,43,1139.65,1,36,1140.5,2,76,1139.6,1,97,1140.8,1,25,1139.5,2,225,1140.85,2,236
2017-06-20 07:36:47.389630,128112644,201.7,293004,134698,29,0.4982561036,201.25,201.4,202.9,199.5,200.7,201.6,5,3002,201.7,2,507,201.55,5,2808,201.75,3,368,201.5,5,2049,201.8,6,2233,201.45,7,4504,201.85,7,2928,201.4,9,3891,201.9,8,5239
2017-06-20 07:36:47.389657,128178180,1097,10318,25572,2,0.1460653643,1096.15,1095,1100,1092.5,1095.4,1097,1,5,1097.45,1,8,1096.6,1,13,1097.5,1,87,1096.4,2,30,1097.75,1,87,1096.25,1,17,1097.8,1,13,1096.2,2,25,1098,6,419
2017-06-20 07:36:47.389684,348929,201.7,4681244,1021053,525,0.4232013941,201.14,201.95,202.9,199.4,200.85,201.7,3,2483,201.75,14,2622,201.65,3,537,201.8,16,7267,201.6,6,2691,201.85,7,1928,201.55,7,5208,201.9,13,9647,201.5,19,16893,201.95,19,27621
2017-06-20 07:36:47.389712,1510401,513.55,2276697,547139,35,-1.2688647506,517.89,520.2,521.7,512.25,520.15,513.55,2,363,513.6,5,2533,513.5,2,102,513.7,7,2152,513.45,3,22,513.8,7,4221,513.4,8,353,513.85,6,1114,513.35,6,557,513.9,7,5164
2017-06-20 07:36:47.389738,5215745,253.75,541675,371264,9,-0.0787556606,253.82,254.45,255,253,253.95,253.75,1,9,253.8,3,601,253.65,1,1,253.85,6,276,253.6,4,663,253.9,11,1695,253.55,2,987,253.95,10,3127,253.5,10,4424,254,10,2372
2017-06-20 07:36:47.389766,4267265,2816.1,173716,72137,1,-0.4119883299,2817.02,2810,2827.95,2806.5,2827.75,2816.05,2,5,2816.1,4,5,2816,1,2,2816.15,2,11,2815.2,1,8,2816.6,5,121,2815.15,1,1,2816.7,4,266,2815.1,1,3,2816.8,1,6
2017-06-20 07:36:47.389792,341249,1686.15,440726,116701,42,-0.3987240829,1685.84,1690,1690.8,1683.4,1692.9,1686.1,1,7,1686.15,2,57,1686,2,320,1686.2,1,35,1685.9,2,96,1686.5,1,400,1685.6,1,167,1686.75,1,60,1685.45,1,30,1686.8,1,28
2017-06-20 07:36:47.389818,134657,666.25,1559828,245792,3,-0.1349021959,667.49,668.05,671.85,662.2,667.15,666.2,4,9,666.25,1,2,666.15,5,415,666.4,1,50,666.1,1,2,666.45,1,11,666.05,1,63,666.5,2,21,666,1,263,666.55,1,11
2017-06-20 07:36:47.390654,177665,541.6,354714,132374,26,0.3427512737,542.55,539.75,546,536,539.75,541.5,4,184,541.6,3,831,541.3,3,188,541.65,3,148,541.25,2,290,541.7,1,6,541.2,1,20,541.75,1,2000,541.15,1,2,541.8,2,220
2017-06-20 07:36:47.390695,232961,28060,15639,7963,1,-1.3541827795,28251.36,28624.8,28728,28035.5,28445.2,28052.25,3,4,28060,4,21,28051.05,1,3,28065,2,12,28051,1,5,28069.9,2,4,28049.1,1,1,28069.95,1,5,28047.9,1,1,28071.05,1,18
2017-06-20 07:36:48.435036,136226308,167,311571,89245,50,-0.5952380952,167.08,168.95,168.95,165.65,168,167,3,1196,167.1,1,607,166.95,4,1432,167.15,4,1645,166.9,12,4390,167.2,5,1961,166.85,8,2878,167.25,6,2310,166.8,8,2478,167.3,12,3233
2017-06-20 07:36:48.435100,136427780,375.15,126877,50115,52,0.3880117742,374.54,374.2,377.75,370.5,373.7,375.1,1,69,375.4,4,287,375,1,77,375.5,2,85,374.95,3,1021,375.55,1,761,374.9,2,174,375.6,5,683,374.85,4,1458,375.65,1,276
2017-06-20 07:36:48.435132,134657,666.2,1559885,246136,3,-0.1423967623,667.49,668.05,671.85,662.2,667.15,666.15,5,415,666.2,1,346,666,2,65,666.4,1,50,665.95,1,254,666.45,1,11,665.9,2,338,666.5,2,21,665.85,2,327,666.55,1,11
2017-06-20 07:36:48.435161,177665,541.6,354720,132368,6,0.3427512737,542.55,539.75,546,536,539.75,541.5,4,184,541.6,3,825,541.3,3,188,541.65,3,148,541.25,2,290,541.7,1,6,541.2,1,20,541.75,1,2000,541.15,1,2,541.8,2,220
2017-06-20 07:36:48.435188,60417,1149.1,436855,116965,1,-0.4375514448,1149.48,1155.1,1156.85,1146.75,1154.15,1148.9,1,52,1149.1,4,12,1148.85,1,12,1149.15,4,7,1148.75,2,31,1149.6,2,6,1148.7,3,192,1149.65,3,270,1148.55,2,496,1149.7,1,50
2017-06-20 07:36:48.435215,232961,28060,15639,7963,1,-1.3541827795,28251.36,28624.8,28728,28035.5,28445.2,28052.25,4,5,28060,4,21,28051.05,1,3,28065,2,12,28051,1,5,28069.9,2,4,28049.1,1,1,28069.95,1,5,28047.9,1,1,28071.05,1,18
2017-06-20 07:36:48.435242,136247044,513.55,120369,86660,100,-1.2213887286,517.5,521,521.25,512.4,519.9,513.3,2,486,513.6,2,365,513.25,1,100,513.7,1,46,513.2,1,45,513.75,3,663,513.15,2,746,513.8,2,101,513.1,3,155,513.85,2,718
2017-06-20 07:36:48.435270,1207553,377.3,1439196,252096,56,-0.8800735584,379.18,380.65,383.4,375.1,380.65,377.3,4,160,377.35,8,321,377.25,1,249,377.4,1,7,377.2,3,727,377.45,1,25,377.15,1,47,377.5,5,1541,377.1,4,1532,377.55,2,277
2017-06-20 07:36:48.435297,3861249,375.2,2975805,326777,44,0.3745318352,374.51,375.6,377.7,370.1,373.8,375.2,1,154,375.25,3,719,375.15,8,1136,375.3,1,20,375.1,4,375,375.35,1,100,375.05,5,2661,375.45,3,642,375,9,1967,375.5,11,4330
2017-06-20 07:36:48.435324,128076804,1139.95,21985,22691,25,2.1735233486,1136.26,1123.05,1141,1121.05,1115.7,1138.9,3,31,1140,1,10,1138.85,2,77,1140.5,1,5,1138.8,3,61,1140.75,2,57,1138.65,1,19,1140.8,1,7,1138.6,1,5,1141,7,696
2017-06-20 07:36:48.435351,1850625,849.5,528322,128319,10,0.8308605341,849.37,845,851.9,843,842.5,849.5,5,80,849.8,1,1,849.45,2,14,849.85,1,50,849.4,2,212,849.9,2,55,849.35,3,95,850,3,74,849.3,4,500,850.15,1,500
2017-06-20 07:36:48.435378,1195009,166.9,4492601,876401,186,-0.6843201428,166.76,168,168.6,165.5,168.05,166.85,3,211,166.95,16,5907,166.8,9,2527,167,28,9272,166.75,13,9912,167.05,9,3623,166.7,11,5548,167.1,17,6388,166.65,10,13881,167.15,6,4341
2017-06-20 07:36:48.435406,128140036,666.3,44194,32727,3,-0.1498576352,667.22,668.25,671.95,663,667.3,666.15,3,187,666.85,1,133,666.1,1,80,666.9,2,160,666.05,3,173,666.95,2,160,666,3,217,667,1,131,665.9,2,270,667.05,1,21
2017-06-20 07:36:48.435433,128209924,1149.9,13855,17971,10,-0.3250552594,1150.25,1158,1158,1147.05,1153.65,1149.25,1,70,1149.85,1,39,1149.2,1,6,1149.9,1,37,1149.1,2,84,1149.95,1,51,1149,1,58,1150,1,5,1148.95,2,129,1150.15,1,112
2017-06-20 07:36:48.435460,70401,657.9,1668476,377657,14,0.3814464449,659.55,660,663,653.5,655.4,657.85,3,146,657.9,1,3,657.8,1,1,657.95,2,256,657.65,1,1,658,4,477,657.6,2,60,658.1,1,4,657.55,2,87,658.15,1,67
2017-06-20 07:36:48.435486,340481,1637.1,1422973,187432,942,-1.0337323177,1639.51,1651.15,1660,1633.55,1654.2,1637.2,1,1,1637.25,8,369,1637.1,1,63,1637.3,5,31,1637.05,1,142,1637.7,1,1,1637,1,100,1637.8,1,1,1636.8,1,319,1637.9,2,501
2017-06-20 07:36:48.436303,128046084,1685.05,19962,34628,11,-0.3724835191,1685.42,1692,1694,1683.5,1691.35,1685.2,2,124,1686.45,1,45,1685.1,1,50,1686.5,2,388,1685,3,417,1686.75,2,353,1684.8,1,7,1686.85,2,71,1684.75,2,105,1686.9,4,116
2017-06-20 07:36:48.436344,128112644,201.7,293024,134678,20,0.4982561036,201.25,201.4,202.9,199.5,200.7,201.6,6,4352,201.7,2,487,201.55,5,2808,201.75,3,368,201.5,5,2049,201.8,6,2233,201.45,7,4504,201.85,7,2928,201.4,9,3891,201.9,8,5239
2017-06-20 07:36:48.436374,128178180,1097,10318,24996,2,0.1460653643,1096.15,1095,1100,1092.5,1095.4,1097,1,5,1097.45,1,8,1096.6,1,13,1097.5,1,87,1096.4,2,30,1097.75,1,87,1096.25,3,143,1097.8,1,13,1096.2,2,25,1097.95,1,3
2017-06-20 07:36:48.436401,128135684,24857,286,370,3,-0.546340956,24948.7,25056,25091.75,24800,24993.55,24848.6,2,8,24890.9,2,4,24848.55,4,4,24892.15,1,16,24826.35,2,5,24903,1,6,24826.3,1,16,24903.1,1,1,24821.5,1,8,24906.65,1,4
2017-06-20 07:36:48.436429,136263940,849.9,18681,27475,2,0.9262557891,849.35,842,852,842,842.1,849.3,2,111,849.9,4,113,849.25,1,135,850,4,385,849,3,286,850.05,1,14,848.85,2,19,850.15,1,30,848.8,1,70,850.2,1,16
2017-06-20 07:36:48.436456,7458561,379.55,1081557,248393,1,0.7967069446,378.62,377.15,381.5,375.7,376.55,379.55,6,960,379.65,1,50,379.5,1,153,379.75,2,572,379.4,1,20,379.8,2,489,379.35,1,68,379.85,2,923,379.3,3,938,379.9,5,1221
2017-06-20 07:36:48.436520,315393,1140,818260,83979,23,2.0316835228,1135.46,1124.8,1141,1120.1,1117.3,1139.8,3,132,1140,2,49,1139.7,1,97,1140.45,1,43,1139.65,1,36,1140.5,2,76,1139.6,1,97,1140.8,1,25,1139.5,3,354,1140.85,2,236
2017-06-20 07:36:48.436553,1510401,513.6,2276702,547716,5,-1.2592521388,517.89,520.2,521.7,512.25,520.15,513.55,2,363,513.6,7,2810,513.5,2,102,513.7,8,2154,513.45,3,22,513.75,1,300,513.4,8,353,513.8,6,4219,513.35,5,537,513.85,6,1114
2017-06-20 07:36:48.436580,356865,1096.85,543984,105429,1,0.1095240268,1096.07,1098.85,1100,1092,1095.65,1096.75,4,56,1097,1,3,1096.5,1,12,1097.15,1,5,1096.45,2,189,1097.5,1,2,1096.4,1,56,1097.55,1,12,1096.35,2,15,1097.6,1,50
2017-06-20 07:36:48.436607,558337,24884.8,10794,7800,1,-0.6846567836,24926.11,25100,25100,24765,25056.35,24872.2,2,2,24884.8,1,1,24858.95,1,2,24884.9,1,1,24858.9,1,4,24885,1,13,24856.1,1,3,24899.85,1,2,24856.05,1,6,24899.9,1,6
2017-06-20 07:36:49.685576,136519172,253.8,53797,63181,25,-0.0393855849,253.84,254,254.95,253.1,253.9,253.6,6,1435,253.85,1,15,253.55,1,112,253.9,1,100,253.5,7,710,253.95,2,630,253.45,1,9,254,7,1205,253.4,8,1304,254.1,8,1395
